afflict,1,4.31748811353631,[68]
affluent,3,3.2188758248682006,"[28, 55, 72]"
afford,8,2.2380465718564744,"[0, 1, 2, 7, 20, 32, 51, 73]"
afghan,1,4.31748811353631,[59]
afghanistan,6,2.5257286443082556,"[3, 8, 9, 11, 57, 59]"
afir,1,4.31748811353631,[68]
afoot,1,4.31748811353631,[33]
afraid,4,2.9311937524164198,"[1, 27, 49, 61]"
afresh,1,4.31748811353631,[11]
africa,7,2.371577964480997,"[28, 30, 51, 55, 68, 70, 71]"
african,2,3.624340932976365,"[51, 70]"
afroz,1,4.31748811353631,[65]
aft,1,4.31748811353631,[64]
aftermath,1,4.31748811353631,[71]
afternoon,4,2.9311937524164198,"[20, 35, 40, 49]"
afterward,2,3.624340932976365,"[51, 59]"
agarw,2,3.624340932976365,"[49, 52]"
agast,1,4.31748811353631,[56]
age,34,0.7911275889201491,"[5, 6, 11, 15, 17, 21, 26, 28, 29, 32, 33, 35, 37, 38, 40, 41, 42, 43, 44, 45, 50, 51, 54, 55, 56, 57, 58, 61, 65, 68, 70, 72, 73, 74]"
agenc,8,2.2380465718564744,"[2, 3, 7, 9, 11, 16, 20, 60]"
agenda,8,2.2380465718564744,"[16, 22, 29, 30, 37, 45, 65, 73]"
agent,6,2.5257286443082556,"[18, 40, 47, 53, 70, 72]"
aggarw,1,4.31748811353631,[35]
aggrav,1,4.31748811353631,[11]
agit,3,3.2188758248682006,"[41, 49, 74]"
ago,45,0.5108256237659907,"[2, 4, 6, 7, 11, 12, 13, 15, 19, 21, 23, 24, 26, 28, 32, 33, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 47, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 64, 65, 68, 70, 73, 74]"
agon,2,3.624340932976365,"[26, 74]"
agoni,3,3.2188758248682006,"[38, 60, 62]"
agra,1,4.31748811353631,[35]
agrarian,1,4.31748811353631,[1]
agre,20,1.3217558399823195,"[1, 3, 4, 5, 6, 8, 10, 16, 18, 19, 20, 22, 25, 34, 37, 49, 54, 60, 66, 69]"
agreement,11,1.91959284073794,"[3, 4, 6, 8, 9, 10, 16, 20, 22, 36, 52]"
agricultur,22,1.2264456601779945,"[0, 3, 4, 6, 15, 16, 20, 26, 29, 33, 40, 42, 46, 47, 50, 52, 53, 55, 59, 61, 67, 73]"
ah,1,4.31748811353631,[49]
ahead,35,0.7621400520468967,"[0, 1, 5, 11, 23, 28, 29, 31, 32, 33, 35, 36, 37, 40, 43, 44, 46, 47, 48, 49, 50, 52, 53, 55, 56, 58, 59, 60, 62, 64, 65, 66, 68, 69, 73]"
ahimsa,1,4.31748811353631,[44]
ahm,2,3.624340932976365,"[55, 67]"
ahmedabad,6,2.5257286443082556,"[20, 32, 46, 51, 59, 62]"
ahmednagar,1,4.31748811353631,[40]
aid,3,3.2188758248682006,"[8, 29, 73]"
aiim,4,2.9311937524164198,"[5, 12, 13, 24]"
ailment,5,2.70805020110221,"[12, 21, 35, 62, 63]"
aim,23,1.1819938976071607,"[1, 2, 7, 8, 11, 12, 15, 20, 24, 25, 35, 37, 43, 45, 51, 55, 56, 57, 62, 63, 67, 70, 71]"
aimless,1,4.31748811353631,[45]
air,18,1.4271163556401458,"[8, 11, 16, 21, 23, 26, 28, 39, 44, 54, 56, 58, 60, 62, 65, 71, 72, 74]"
aircraft,3,3.2188758248682006,"[7, 22, 38]"
airport,5,2.70805020110221,"[5, 9, 11, 27, 71]"
airway,1,4.31748811353631,[29]
aisa,1,4.31748811353631,[74]
aishwarya,1,4.31748811353631,[28]
ajit,1,4.31748811353631,[43]
akashvani,9,2.120263536200091,"[43, 45, 59, 60, 66, 68, 69, 70, 72]"
akashwani,2,3.624340932976365,"[70, 72]"
akbar,1,4.31748811353631,[65]
akhilesh,1,4.31748811353631,[54]
akin,1,4.31748811353631,[26]
akola,1,4.31748811353631,[68]
akshara,1,4.31748811353631,[38]
akshay,1,4.31748811353631,[54]
aktoobar,1,4.31748811353631,[44]
al,3,3.2188758248682006,"[7, 19, 41]"
alaamandaa,1,4.31748811353631,[33]
albania,1,4.31748811353631,[43]
albeit,1,4.31748811353631,[28]
albert,2,3.624340932976365,"[44, 49]"
album,1,4.31748811353631,[55]
alcohol,2,3.624340932976365,"[21, 31]"
alert,6,2.5257286443082556,"[44, 47, 51, 53, 55, 59]"
algeria,1,4.31748811353631,[73]
ali,1,4.31748811353631,[56]
aligarh,2,3.624340932976365,"[35, 55]"
alight,1,4.31748811353631,[41]
align,1,4.31748811353631,[63]
alik,2,3.624340932976365,"[33, 58]"
alipur,1,4.31748811353631,[61]
aliv,8,2.2380465718564744,"[15, 27, 38, 39, 40, 43, 67, 74]"
allahabad,2,3.624340932976365,"[40, 43]"
alleg,1,4.31748811353631,[73]
allegi,1,4.31748811353631,[44]
allevi,4,2.9311937524164198,"[1, 11, 56, 73]"
alley,1,4.31748811353631,[61]
allianc,9,2.120263536200091,"[6, 7, 8, 16, 19, 20, 22, 23, 36]"
alloc,5,2.70805020110221,"[24, 35, 55, 66, 69]"
allot,2,3.624340932976365,"[39, 70]"
allow,9,2.120263536200091,"[5, 29, 38, 41, 45, 51, 63, 64, 68]"
allud,1,4.31748811353631,[51]
almanac,1,4.31748811353631,[44]
almighti,5,2.70805020110221,"[47, 53, 58, 64, 71]"
almost,32,0.8517522107365839,"[1, 2, 10, 11, 12, 20, 24, 29, 33, 35, 36, 38, 40, 42, 43, 44, 49, 50, 51, 56, 57, 59, 60, 61, 64, 65, 66, 68, 69, 70, 71, 72]"
alon,11,1.91959284073794,"[6, 20, 37, 43, 46, 49, 62, 63, 67, 68, 70]"
along,34,0.7911275889201491,"[2, 4, 11, 12, 13, 17, 19, 21, 28, 31, 32, 33, 35, 40, 42, 43, 46, 49, 50, 51, 52, 56, 57, 58, 59, 60, 61, 62, 64, 65, 70, 71, 72, 73]"
alongsid,3,3.2188758248682006,"[33, 71, 73]"
alongwith,1,4.31748811353631,[5]
aloo,1,4.31748811353631,[70]
aloud,2,3.624340932976365,"[12, 13]"
alphonso,1,4.31748811353631,[37]
alreadi,24,1.1394342831883648,"[1, 2, 7, 11, 12, 13, 18, 20, 31, 36, 40, 42, 48, 49, 54, 56, 58, 59, 60, 61, 62, 65, 67, 74]"
also,73,0.02702867238791942,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74]"
altaf,1,4.31748811353631,[38]
alter,1,4.31748811353631,[56]
altern,5,2.70805020110221,"[6, 8, 11, 24, 73]"
although,15,1.6094379124341003,"[1, 21, 24, 28, 32, 35, 42, 43, 49, 51, 55, 61, 64, 68, 72]"
altitud,3,3.2188758248682006,"[5, 38, 50]"
altogeth,3,3.2188758248682006,"[28, 45, 63]"
alva,1,4.31748811353631,[49]
alwar,1,4.31748811353631,[72]
alway,52,0.3662443949548831,"[0, 1, 4, 6, 7, 11, 12, 13, 15, 17, 18, 19, 21, 26, 27, 28, 29, 31, 32, 33, 35, 37, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 60, 62, 63, 64, 65, 66, 68, 69, 71, 72, 73, 74]"
amalgam,1,4.31748811353631,[2]
amar,1,4.31748811353631,[26]
amarnath,1,4.31748811353631,[33]
amavasya,1,4.31748811353631,[71]
amaz,17,1.4842747694800944,"[0, 14, 21, 26, 28, 32, 33, 35, 38, 39, 44, 62, 64, 67, 68, 72, 73]"
ambaji,1,4.31748811353631,[55]
ambassador,5,2.70805020110221,"[50, 61, 63, 73, 74]"
ambedekar,1,4.31748811353631,[40]
ambedk,1,4.31748811353631,[11]
ambedkar,18,1.4271163556401458,"[5, 11, 27, 29, 39, 40, 41, 42, 44, 46, 47, 50, 53, 59, 60, 61, 62, 70]"
ambienc,2,3.624340932976365,"[11, 50]"
ambit,6,2.5257286443082556,"[35, 37, 41, 45, 58, 68]"
ambiti,2,3.624340932976365,"[6, 70]"
ambul,2,3.624340932976365,"[4, 54]"
ambwa,1,4.31748811353631,[50]
ameena,1,4.31748811353631,[38]
amen,2,3.624340932976365,"[12, 46]"
amend,5,2.70805020110221,"[11, 26, 47, 53, 60]"
america,12,1.8325814637483102,"[23, 26, 30, 33, 38, 42, 50, 51, 57, 58, 59, 71]"
american,1,4.31748811353631,[51]
ameya,1,4.31748811353631,[54]
amid,3,3.2188758248682006,"[23, 47, 53]"
amidst,16,1.5448993912965292,"[6, 28, 33, 38, 39, 41, 43, 47, 53, 55, 58, 65, 67, 68, 71, 73]"
amir,1,4.31748811353631,[50]
amit,1,4.31748811353631,[35]
amitabh,2,3.624340932976365,"[68, 73]"
amiyadhu,1,4.31748811353631,[11]
among,27,1.0216512475319812,"[0, 6, 8, 15, 19, 20, 21, 23, 26, 27, 28, 31, 35, 36, 37, 39, 40, 49, 50, 52, 55, 58, 60, 61, 70, 72, 74]"
amongst,14,1.6784307839210517,"[6, 28, 29, 35, 42, 44, 47, 48, 53, 55, 58, 62, 70, 73]"
amount,21,1.2729656758128876,"[0, 1, 12, 13, 24, 29, 35, 37, 40, 41, 43, 44, 47, 50, 53, 54, 55, 60, 62, 63, 70]"
ampl,2,3.624340932976365,"[5, 63]"
ampli,4,2.9311937524164198,"[28, 55, 62, 70]"
amrit,2,3.624340932976365,"[12, 41]"
amrut,2,3.624340932976365,"[0, 57]"
amul,1,4.31748811353631,[71]
analys,4,2.9311937524164198,"[38, 60, 63, 68]"
analysi,6,2.5257286443082556,"[43, 49, 50, 62, 65, 74]"
analyt,1,4.31748811353631,[65]
analyz,7,2.371577964480997,"[27, 35, 41, 57, 65, 70, 72]"
anand,1,4.31748811353631,[49]
anant,2,3.624340932976365,"[33, 56]"
anantnag,1,4.31748811353631,[33]
ananya,1,4.31748811353631,[44]
anaushadham,1,4.31748811353631,[55]
ancestor,10,2.0149030205422647,"[28, 36, 39, 45, 52, 63, 64, 65, 71, 72]"
ancestr,1,4.31748811353631,[11]
anchor,1,4.31748811353631,[7]
ancient,9,2.120263536200091,"[6, 9, 10, 11, 15, 21, 41, 51, 64]"
ancillari,1,4.31748811353631,[31]
andaman,1,4.31748811353631,[65]
andhra,10,2.0149030205422647,"[47, 52, 53, 55, 57, 59, 62, 64, 70, 73]"
anecdot,1,4.31748811353631,[68]
anemia,1,4.31748811353631,[55]
anew,6,2.5257286443082556,"[26, 28, 44, 55, 56, 65]"
anganwadi,2,3.624340932976365,"[28, 73]"
anger,6,2.5257286443082556,"[35, 40, 56, 62, 67, 73]"
angl,3,3.2188758248682006,"[35, 50, 65]"
angri,5,2.70805020110221,"[35, 40, 45, 51, 60]"
angst,1,4.31748811353631,[38]
anguish,4,2.9311937524164198,"[35, 52, 64, 74]"
anil,1,4.31748811353631,[59]
anim,12,1.8325814637483102,"[1, 28, 36, 41, 50, 52, 56, 60, 63, 64, 67, 71]"
animos,1,4.31748811353631,[14]
ankit,1,4.31748811353631,[55]
annal,1,4.31748811353631,[41]
annihil,1,4.31748811353631,[41]
anniversari,33,0.8209805520698303,"[11, 12, 17, 21, 23, 26, 28, 30, 32, 37, 39, 40, 41, 43, 44, 46, 47, 50, 52, 53, 55, 56, 58, 61, 62, 65, 67, 68, 70, 71, 72, 73, 74]"
announc,22,1.2264456601779945,"[1, 4, 6, 8, 10, 11, 12, 16, 21, 26, 29, 38, 40, 43, 47, 53, 57, 60, 62, 63, 65, 67]"
annual,6,2.5257286443082556,"[2, 3, 7, 17, 28, 73]"
annum,1,4.31748811353631,[24]
anoth,37,0.7065702008920861,"[0, 5, 7, 11, 12, 15, 17, 19, 23, 28, 35, 37, 38, 39, 42, 44, 45, 46, 47, 48, 49, 50, 53, 54, 55, 57, 58, 60, 62, 63, 64, 66, 67, 69, 70, 72, 73]"
answer,14,1.6784307839210517,"[1, 6, 11, 15, 35, 37, 40, 43, 49, 50, 51, 58, 60, 63]"
antarctica,1,4.31748811353631,[3]
anthem,1,4.31748811353631,[62]
anthoni,1,4.31748811353631,[8]
antibiot,1,4.31748811353631,[55]
anticip,3,3.2188758248682006,"[11, 44, 59]"
antidot,2,3.624340932976365,"[47, 53]"
antonietta,1,4.31748811353631,[38]
antyoday,1,4.31748811353631,[73]
antyodaya,1,4.31748811353631,[0]
anurag,1,4.31748811353631,[52]
anusandhan,1,4.31748811353631,[29]
anushasan,1,4.31748811353631,[55]
anvil,1,4.31748811353631,[71]
anxieti,2,3.624340932976365,"[49, 63]"
anxiou,2,3.624340932976365,"[35, 62]"
anybodi,7,2.371577964480997,"[11, 41, 51, 58, 61, 67, 68]"
anymor,2,3.624340932976365,"[11, 67]"
anyon,23,1.1819938976071607,"[8, 11, 15, 28, 29, 35, 41, 42, 46, 47, 49, 52, 53, 55, 58, 60, 62, 66, 67, 69, 70, 72, 73]"
anyth,20,1.3217558399823195,"[1, 11, 18, 27, 29, 35, 39, 40, 42, 49, 51, 57, 58, 59, 60, 61, 66, 68, 69, 72]"
anytim,4,2.9311937524164198,"[8, 11, 48, 52]"
anyway,4,2.9311937524164198,"[32, 38, 40, 70]"
anywher,4,2.9311937524164198,"[8, 28, 57, 62]"
aparna,1,4.31748811353631,[44]
apart,9,2.120263536200091,"[0, 5, 12, 13, 26, 36, 37, 51, 59]"
apartheid,1,4.31748811353631,[28]
apathi,1,4.31748811353631,[62]
apna,1,4.31748811353631,[50]
apo,1,4.31748811353631,[29]
apocalypt,1,4.31748811353631,[33]
apologis,1,4.31748811353631,[7]
app,19,1.3730491343698699,"[26, 32, 33, 35, 38, 40, 41, 44, 46, 49, 50, 52, 55, 56, 61, 62, 64, 68, 73]"
appeal,16,1.5448993912965292,"[5, 11, 28, 29, 33, 40, 43, 49, 57, 58, 61, 64, 65, 68, 70, 73]"
appear,19,1.3730491343698699,"[1, 11, 26, 28, 33, 37, 38, 40, 41, 46, 48, 49, 50, 51, 52, 55, 64, 68, 71]"
appl,1,4.31748811353631,[5]
applaud,4,2.9311937524164198,"[45, 46, 64, 67]"
applaus,3,3.2188758248682006,"[0, 11, 35]"
appli,10,2.0149030205422647,"[17, 32, 35, 41, 47, 53, 54, 55, 64, 70]"
applic,4,2.9311937524164198,"[7, 54, 62, 73]"
appoint,1,4.31748811353631,[74]
appreci,16,1.5448993912965292,"[3, 21, 24, 32, 35, 37, 38, 42, 46, 51, 54, 55, 64, 68, 70, 73]"
apprehens,3,3.2188758248682006,"[11, 41, 56]"
approach,15,1.6094379124341003,"[0, 1, 6, 7, 11, 35, 37, 40, 45, 48, 49, 51, 60, 64, 73]"
appropri,15,1.6094379124341003,"[5, 9, 28, 41, 47, 50, 53, 54, 55, 60, 61, 63, 64, 68, 71]"
approv,5,2.70805020110221,"[18, 20, 24, 29, 32]"
approxim,5,2.70805020110221,"[11, 16, 17, 54, 62]"
apptitud,1,4.31748811353631,[35]
apricot,1,4.31748811353631,[5]
april,10,2.0149030205422647,"[0, 7, 26, 40, 41, 47, 50, 53, 61, 62]"
apt,3,3.2188758248682006,"[33, 45, 60]"
aptli,1,4.31748811353631,[73]
aquif,1,4.31748811353631,[57]
arabia,2,3.624340932976365,"[19, 37]"
arabian,1,4.31748811353631,[31]
aramco,1,4.31748811353631,[7]
arbitrari,1,4.31748811353631,[24]
archeri,1,4.31748811353631,[13]
architect,1,4.31748811353631,[0]
architectur,5,2.70805020110221,"[0, 6, 37, 57, 74]"
arctic,1,4.31748811353631,[3]
ardent,2,3.624340932976365,"[35, 56]"
area,48,0.44628710262841953,"[0, 3, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 33, 35, 36, 37, 38, 41, 42, 46, 47, 50, 53, 55, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74]"
arein,1,4.31748811353631,[2]
arena,7,2.371577964480997,"[7, 8, 37, 38, 47, 50, 53]"
argentin,1,4.31748811353631,[16]
argentina,4,2.9311937524164198,"[16, 19, 34, 43]"
argu,2,3.624340932976365,"[5, 29]"
argument,4,2.9311937524164198,"[5, 14, 18, 65]"
arich,1,4.31748811353631,[44]
aris,10,2.0149030205422647,"[3, 11, 35, 46, 47, 48, 53, 55, 58, 64]"
arisen,3,3.2188758248682006,"[60, 62, 71]"
arithmet,1,4.31748811353631,[35]
arjun,2,3.624340932976365,"[49, 51]"
arm,15,1.6094379124341003,"[1, 11, 26, 35, 38, 41, 47, 53, 57, 59, 62, 68, 71, 72, 73]"
armament,1,4.31748811353631,[6]
armi,12,1.8325814637483102,"[1, 5, 11, 26, 35, 56, 63, 68, 71, 72, 73, 74]"
arnav,1,4.31748811353631,[48]
aroma,1,4.31748811353631,[65]
aronyatesh,1,4.31748811353631,[33]
arora,1,4.31748811353631,[72]
aros,1,4.31748811353631,[72]
around,49,0.42566781542568377,"[0, 5, 6, 11, 12, 17, 18, 21, 23, 24, 26, 27, 28, 29, 31, 33, 35, 36, 38, 40, 41, 42, 43, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74]"
arous,2,3.624340932976365,"[11, 29]"
arrah,1,4.31748811353631,[12]
arrang,22,1.2264456601779945,"[0, 4, 6, 11, 16, 18, 21, 27, 28, 29, 35, 42, 43, 44, 52, 60, 63, 64, 65, 66, 69, 70]"
array,1,4.31748811353631,[50]
arrear,1,4.31748811353631,[68]
arrest,3,3.2188758248682006,"[26, 29, 62]"
arriv,16,1.5448993912965292,"[11, 20, 24, 27, 32, 33, 35, 40, 42, 46, 49, 50, 52, 55, 59, 65]"
arrog,1,4.31748811353631,[49]
arrow,1,4.31748811353631,[26]
art,13,1.7525387560747736,"[16, 26, 28, 32, 33, 35, 44, 52, 55, 57, 64, 65, 71]"
artcl,1,4.31748811353631,[5]
artefact,1,4.31748811353631,[5]
articl,8,2.2380465718564744,"[1, 5, 11, 26, 31, 55, 66, 69]"
articul,2,3.624340932976365,"[6, 61]"
artifici,5,2.70805020110221,"[6, 21, 30, 37, 57]"
artisan,6,2.5257286443082556,"[32, 37, 46, 47, 53, 56]"
artist,11,1.91959284073794,"[15, 26, 43, 45, 52, 55, 56, 63, 65, 71, 74]"
artwork,1,4.31748811353631,[28]
arulmozhi,1,4.31748811353631,[59]
arun,1,4.31748811353631,[1]
arunach,2,3.624340932976365,"[38, 54]"
arvind,1,4.31748811353631,[33]
asaduddinowaisi,1,4.31748811353631,[29]
